client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
3383,47,unemployed,married,unknown,no,no,yes,telephone,mar,3,865,6,937,797,success,-2,92,-50,0,5337,no
3384,24,admin.,unknown,basic.4y,unknown,yes,no,cellular,mar,17,875,4,722,110,failure,0,93,-38,3,5598,no
3385,60,admin.,single,unknown,unknown,no,unknown,telephone,may,12,667,7,869,308,nonexistent,2,94,-32,3,5531,yes
3386,45,unemployed,unknown,basic.4y,yes,unknown,no,cellular,mar,18,190,3,719,721,success,-3,92,-33,2,5349,yes
3387,89,unemployed,married,unknown,no,unknown,yes,telephone,may,18,991,2,3,312,failure,2,92,-39,0,5238,no
3388,29,unknown,unknown,unknown,unknown,unknown,yes,telephone,mar,17,637,3,411,605,nonexistent,-2,93,-49,3,5640,yes
3389,31,unknown,married,basic.9y,unknown,no,unknown,telephone,may,24,15,7,382,250,failure,2,93,-50,1,5807,yes
3390,61,blue-collar,married,unknown,unknown,yes,yes,telephone,mar,22,983,4,722,787,nonexistent,2,92,-41,3,5413,no
3391,92,blue-collar,married,basic.4y,yes,yes,unknown,cellular,sep,13,426,2,464,514,nonexistent,1,94,-46,1,5180,yes
3392,89,unknown,unknown,basic.9y,no,unknown,yes,cellular,mar,20,852,6,973,194,failure,-2,93,-31,0,5335,no
3393,74,unemployed,unknown,unknown,yes,no,yes,cellular,mar,12,771,6,344,890,failure,0,92,-42,2,5186,yes
3394,57,blue-collar,married,basic.4y,unknown,unknown,no,cellular,may,10,881,5,727,279,failure,1,92,-37,4,5595,no
3395,53,blue-collar,married,basic.4y,no,yes,no,cellular,mar,2,703,6,236,675,failure,1,94,-38,1,5747,no
3396,74,blue-collar,married,basic.4y,no,no,no,telephone,mar,1,941,6,962,74,nonexistent,-2,93,-45,3,5134,no
3397,78,unknown,single,basic.9y,unknown,unknown,no,cellular,sep,16,472,6,915,660,success,2,94,-44,2,5849,no
3398,79,blue-collar,married,basic.4y,no,yes,yes,cellular,sep,6,125,7,309,285,nonexistent,-3,94,-48,1,5633,no
3399,22,unknown,married,basic.9y,unknown,yes,yes,cellular,sep,2,629,6,444,712,nonexistent,0,94,-46,2,5866,yes
3400,42,blue-collar,unknown,basic.9y,unknown,no,no,cellular,sep,2,770,2,821,473,failure,-3,92,-36,4,5676,no
3401,73,blue-collar,unknown,basic.9y,no,unknown,unknown,telephone,sep,13,166,5,300,963,nonexistent,2,92,-35,2,5975,yes
3402,88,blue-collar,unknown,basic.9y,unknown,unknown,unknown,cellular,mar,10,599,7,33,595,success,-2,92,-44,3,5483,yes
3403,35,unemployed,married,basic.9y,no,no,unknown,telephone,mar,23,800,8,749,363,nonexistent,1,92,-39,0,5612,yes
3404,22,blue-collar,single,basic.9y,no,no,yes,telephone,mar,12,547,7,335,186,nonexistent,-2,93,-44,2,5856,yes
3405,37,admin.,married,basic.9y,no,no,no,telephone,mar,16,30,7,235,913,nonexistent,1,94,-47,4,5796,no
3406,42,blue-collar,married,basic.4y,no,yes,unknown,telephone,may,7,395,3,859,678,failure,-2,94,-47,1,5383,yes
3407,53,unemployed,married,basic.9y,no,no,yes,telephone,mar,13,404,7,403,963,failure,-1,92,-48,2,5636,yes
3408,65,blue-collar,unknown,basic.4y,unknown,no,yes,cellular,may,22,774,5,72,674,success,-2,93,-39,1,5949,yes
3409,79,blue-collar,unknown,basic.9y,yes,yes,yes,cellular,may,26,427,7,576,280,nonexistent,0,94,-37,3,5653,no
3410,25,unemployed,married,basic.4y,yes,yes,no,cellular,mar,12,766,6,209,188,failure,-3,93,-38,2,5262,yes
3411,51,blue-collar,unknown,basic.9y,yes,yes,unknown,telephone,sep,3,211,8,580,868,nonexistent,2,93,-45,4,5072,yes
3412,20,blue-collar,unknown,basic.9y,yes,yes,no,cellular,sep,29,671,8,805,495,success,-3,94,-32,3,5293,yes
3413,68,unemployed,single,unknown,yes,no,yes,cellular,sep,4,352,8,870,536,nonexistent,-1,92,-38,4,5307,no
3414,89,admin.,married,basic.9y,no,unknown,unknown,cellular,may,2,340,8,300,771,failure,0,92,-31,3,5382,no
3415,49,unemployed,unknown,basic.9y,yes,yes,yes,telephone,may,8,423,5,940,259,failure,2,94,-43,4,5264,no
3416,52,blue-collar,married,unknown,yes,yes,yes,cellular,sep,30,919,7,958,437,nonexistent,-1,93,-31,3,5601,no
3417,61,blue-collar,single,basic.9y,unknown,unknown,no,cellular,may,16,169,6,223,539,nonexistent,-3,92,-31,0,5717,yes
3418,40,blue-collar,single,unknown,yes,yes,yes,telephone,mar,6,848,8,88,298,nonexistent,2,92,-38,3,5972,no
3419,69,unemployed,single,unknown,unknown,unknown,unknown,cellular,mar,18,751,6,631,723,failure,0,93,-49,4,5110,no
3420,84,unknown,single,unknown,unknown,unknown,yes,telephone,mar,24,372,6,659,846,failure,-2,94,-42,2,5511,yes
3421,42,unemployed,unknown,basic.4y,yes,no,no,cellular,mar,26,31,9,986,899,nonexistent,0,92,-35,2,5092,no
3422,95,admin.,unknown,basic.4y,unknown,yes,unknown,telephone,mar,27,395,8,708,242,success,2,94,-40,1,5728,no
3423,60,unemployed,single,basic.9y,unknown,no,no,telephone,sep,15,58,9,966,84,nonexistent,-2,92,-45,1,5611,yes
3424,60,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,7,241,6,487,918,success,-2,94,-46,0,5625,no
3425,61,unknown,married,basic.9y,yes,no,unknown,cellular,sep,28,566,9,698,637,nonexistent,2,93,-49,0,5141,yes
3426,53,admin.,married,basic.4y,no,no,no,telephone,mar,3,650,3,409,351,nonexistent,-3,93,-43,2,5652,yes
3427,73,admin.,unknown,basic.9y,unknown,yes,unknown,cellular,mar,15,236,8,465,13,failure,2,93,-42,0,5625,no
3428,73,admin.,single,unknown,unknown,yes,unknown,telephone,sep,14,604,3,411,239,failure,0,92,-36,1,5368,yes
3429,49,blue-collar,single,unknown,no,no,no,telephone,mar,23,175,5,267,900,nonexistent,-3,93,-47,3,5825,yes
3430,85,unknown,single,basic.4y,yes,unknown,yes,cellular,mar,15,816,3,283,721,failure,0,94,-42,1,5763,no
3431,91,unknown,married,basic.9y,no,no,yes,cellular,may,28,500,5,123,129,nonexistent,0,94,-46,0,5546,yes
3432,85,unknown,single,basic.4y,unknown,no,yes,telephone,sep,6,703,1,22,936,nonexistent,-3,93,-47,0,5426,yes
3433,78,admin.,single,basic.9y,unknown,unknown,unknown,cellular,mar,30,985,3,710,204,success,-2,94,-42,1,5724,yes
3434,79,unknown,unknown,basic.4y,unknown,no,unknown,cellular,mar,22,919,6,383,424,nonexistent,-3,92,-46,4,5128,no
3435,40,unemployed,married,unknown,unknown,no,no,cellular,mar,14,732,4,543,815,failure,-1,92,-39,0,5205,yes
3436,27,admin.,married,unknown,unknown,unknown,no,cellular,sep,29,371,7,602,986,nonexistent,2,94,-35,2,5723,no
3437,54,unknown,married,basic.9y,no,no,unknown,cellular,may,9,610,4,210,880,nonexistent,0,93,-48,1,5339,yes
3438,89,unemployed,single,basic.9y,unknown,no,no,cellular,sep,17,17,8,726,970,failure,-1,93,-39,2,5147,yes
3439,79,blue-collar,single,basic.4y,unknown,unknown,no,cellular,mar,21,576,2,237,872,success,2,93,-33,1,5191,yes
3440,91,admin.,unknown,basic.4y,unknown,yes,no,cellular,may,5,834,4,880,977,nonexistent,-1,94,-47,1,5017,yes
3441,67,admin.,single,unknown,yes,yes,yes,cellular,may,1,628,5,897,318,nonexistent,2,94,-43,1,5648,yes
3442,30,unemployed,single,basic.9y,no,yes,no,cellular,may,26,985,6,798,58,success,0,94,-44,3,5526,no
3443,20,unemployed,unknown,basic.4y,yes,yes,yes,telephone,sep,16,760,1,642,705,failure,1,93,-43,1,5567,yes
3444,80,unknown,unknown,unknown,no,unknown,no,cellular,sep,15,438,7,911,240,nonexistent,1,92,-48,0,5481,no
3445,44,unemployed,married,basic.9y,no,unknown,unknown,telephone,may,7,132,9,493,952,success,-1,94,-43,0,5290,no
3446,24,unknown,married,basic.9y,no,yes,no,telephone,sep,9,360,4,19,880,success,1,94,-46,4,5205,yes
3447,18,unknown,single,basic.9y,unknown,unknown,yes,cellular,mar,8,715,3,571,123,success,1,93,-47,3,5310,yes
3448,97,unknown,married,unknown,no,yes,no,cellular,mar,6,559,7,284,295,success,-1,92,-41,4,5703,yes
3449,23,unknown,unknown,unknown,no,no,yes,telephone,may,15,596,7,308,815,failure,0,92,-38,1,5340,yes
3450,46,unemployed,unknown,basic.4y,no,no,no,telephone,mar,6,832,4,881,831,success,1,94,-43,2,5015,yes
3451,44,unknown,unknown,basic.9y,unknown,no,unknown,cellular,may,26,810,8,257,369,success,-1,94,-32,3,5118,yes
3452,79,admin.,unknown,unknown,yes,yes,unknown,telephone,may,2,16,8,184,464,failure,0,93,-37,4,5309,no
3453,87,admin.,unknown,basic.9y,unknown,unknown,yes,telephone,may,29,495,9,632,541,nonexistent,-3,93,-44,4,5688,no
3454,51,unknown,married,basic.9y,unknown,yes,unknown,cellular,may,27,649,4,325,697,success,-2,93,-45,4,5366,yes
3455,50,unemployed,unknown,basic.4y,yes,yes,yes,cellular,sep,18,542,4,325,843,success,1,92,-35,0,5982,no
3456,32,unknown,married,unknown,unknown,unknown,yes,cellular,may,28,337,3,874,225,success,-3,92,-33,0,5631,no
3457,31,unemployed,unknown,basic.4y,unknown,yes,yes,cellular,sep,23,579,8,817,907,failure,1,94,-35,0,5285,no
3458,53,unemployed,unknown,basic.4y,no,no,unknown,telephone,mar,11,234,7,743,403,success,-1,92,-34,4,5514,no
3459,62,unemployed,married,basic.9y,no,unknown,yes,telephone,mar,30,831,1,58,460,failure,0,94,-38,2,5756,no
3460,69,admin.,married,basic.4y,yes,unknown,no,cellular,mar,1,69,6,627,513,failure,2,94,-36,0,5402,no
3461,78,admin.,single,unknown,no,yes,yes,telephone,may,25,946,7,447,226,failure,2,93,-39,0,5151,no
3462,83,admin.,single,basic.9y,unknown,no,unknown,telephone,may,12,242,8,873,392,failure,-2,94,-31,3,5916,no
3463,97,unknown,married,basic.4y,no,yes,yes,cellular,may,25,501,5,753,332,success,2,92,-46,3,5920,no
3464,49,unknown,married,unknown,yes,yes,yes,telephone,sep,12,576,3,601,209,nonexistent,-3,92,-38,3,5845,yes
3465,63,blue-collar,married,basic.9y,yes,no,no,cellular,may,9,979,4,450,296,success,-1,92,-38,1,5315,yes
3466,42,blue-collar,unknown,unknown,unknown,unknown,no,telephone,may,17,65,4,900,199,failure,2,94,-34,4,5800,no
3467,42,admin.,single,basic.9y,yes,yes,unknown,cellular,sep,30,76,9,107,969,failure,-3,94,-48,3,5920,no
3468,97,unemployed,single,basic.9y,unknown,no,yes,cellular,may,9,686,1,153,554,nonexistent,-2,92,-40,2,5792,no
3469,62,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,8,29,1,565,375,failure,-3,92,-34,4,5523,no
3470,77,unemployed,single,basic.9y,unknown,yes,no,telephone,may,26,194,4,843,466,nonexistent,2,94,-48,1,5132,yes
3471,83,unknown,single,basic.4y,unknown,unknown,unknown,cellular,mar,10,685,6,449,737,success,0,94,-47,4,5495,yes
3472,27,blue-collar,unknown,basic.9y,unknown,yes,no,cellular,sep,26,359,2,432,455,success,-2,94,-43,3,5121,no
3473,45,unemployed,married,basic.4y,yes,unknown,yes,telephone,mar,5,237,4,251,153,nonexistent,0,94,-39,1,5812,yes
3474,38,blue-collar,unknown,basic.9y,no,no,yes,cellular,mar,20,355,8,362,56,success,0,92,-46,4,5294,yes
3475,74,admin.,unknown,basic.4y,no,unknown,unknown,telephone,mar,1,521,7,703,869,success,-1,92,-31,3,5456,yes
3476,91,blue-collar,married,basic.4y,yes,unknown,unknown,cellular,may,5,639,5,911,921,nonexistent,1,94,-32,3,5137,no
3477,92,unknown,single,basic.9y,unknown,yes,yes,cellular,mar,3,53,3,116,845,nonexistent,1,94,-49,4,5153,no
3478,60,unemployed,unknown,basic.9y,unknown,yes,unknown,telephone,sep,5,537,5,58,926,failure,-3,93,-42,1,5412,no
3479,93,unknown,married,basic.4y,unknown,yes,no,cellular,mar,26,644,1,417,85,failure,0,92,-31,0,5688,yes
3480,84,unemployed,married,unknown,no,yes,yes,cellular,sep,7,309,8,192,828,failure,-2,92,-50,3,5912,yes
3481,31,admin.,single,basic.9y,no,no,no,cellular,sep,2,544,7,74,384,success,-1,92,-39,1,5287,no
3482,51,admin.,married,unknown,yes,yes,yes,telephone,may,20,913,8,310,177,success,0,92,-48,1,5011,yes
3483,53,unknown,unknown,unknown,yes,no,unknown,cellular,may,20,99,6,367,64,failure,-2,93,-33,2,5765,no
3484,59,unemployed,married,basic.9y,unknown,yes,yes,telephone,may,10,678,1,70,829,nonexistent,-1,94,-42,0,5185,yes
3485,79,blue-collar,married,basic.9y,yes,unknown,unknown,telephone,may,2,389,4,21,468,success,0,94,-44,2,5668,no
3486,90,unemployed,single,basic.9y,yes,no,unknown,cellular,may,4,254,7,221,585,failure,2,94,-38,0,5555,no
3487,34,unknown,unknown,basic.9y,yes,unknown,unknown,telephone,sep,25,159,7,407,78,nonexistent,0,94,-36,3,5108,no
3488,48,unemployed,unknown,basic.4y,yes,yes,unknown,cellular,sep,18,77,4,854,129,success,-1,94,-37,2,5341,yes
3489,61,unemployed,single,basic.4y,unknown,yes,no,cellular,sep,3,533,3,672,805,nonexistent,-1,92,-50,3,5192,no
3490,58,admin.,unknown,unknown,unknown,unknown,yes,telephone,may,28,726,8,178,405,success,-1,92,-32,1,5586,yes
3491,48,blue-collar,unknown,basic.9y,unknown,yes,no,telephone,mar,19,810,9,596,890,success,2,94,-46,4,5709,no
3492,61,blue-collar,married,unknown,no,no,unknown,cellular,may,28,411,7,952,313,success,0,93,-45,2,5621,yes
3493,25,admin.,unknown,unknown,yes,yes,no,cellular,sep,22,249,3,429,497,nonexistent,-2,92,-35,3,5816,no
3494,77,admin.,single,basic.4y,unknown,yes,yes,cellular,mar,13,962,4,606,116,success,-3,93,-36,0,5658,no
3495,92,admin.,unknown,unknown,no,no,no,telephone,may,15,65,2,489,994,failure,-2,94,-45,2,5440,no
3496,56,unknown,married,basic.4y,no,yes,unknown,cellular,may,15,268,7,352,500,success,-3,94,-40,2,5838,yes
3497,89,unknown,married,basic.9y,unknown,no,no,telephone,sep,21,696,5,376,109,failure,-3,94,-36,1,5008,no
3498,57,blue-collar,single,basic.4y,unknown,no,yes,cellular,sep,18,317,8,964,201,failure,0,94,-43,3,5466,yes
3499,43,unemployed,married,basic.9y,yes,no,unknown,cellular,mar,14,81,1,25,416,success,0,93,-39,2,5347,no
3500,25,blue-collar,unknown,unknown,no,unknown,unknown,cellular,sep,8,773,7,179,49,nonexistent,-1,94,-31,2,5994,no
3501,56,blue-collar,single,basic.9y,no,no,yes,telephone,may,18,421,6,674,700,failure,-2,94,-37,0,5977,no
3502,19,unemployed,married,basic.4y,no,unknown,yes,telephone,sep,17,127,4,509,212,success,-2,92,-40,4,5167,yes
3503,21,unknown,unknown,basic.9y,unknown,no,yes,telephone,mar,21,869,2,758,775,nonexistent,1,93,-48,4,5371,yes
3504,36,unknown,single,basic.9y,yes,no,yes,telephone,may,29,114,3,696,337,nonexistent,0,92,-35,4,5606,yes
3505,35,unemployed,single,basic.9y,yes,unknown,yes,cellular,mar,15,775,4,341,619,success,1,92,-34,1,5362,no
3506,67,admin.,married,basic.4y,unknown,unknown,no,cellular,may,17,765,4,989,993,failure,2,92,-46,0,5804,yes
3507,67,unemployed,married,basic.9y,unknown,yes,no,telephone,mar,1,364,6,397,335,nonexistent,-2,92,-46,2,5435,no
3508,56,blue-collar,unknown,basic.9y,unknown,unknown,unknown,cellular,sep,25,263,6,198,958,failure,0,94,-48,1,5555,no
3509,68,unemployed,married,basic.4y,unknown,no,yes,cellular,mar,1,46,4,726,462,failure,-1,93,-37,1,5338,no
3510,96,unemployed,married,basic.4y,yes,unknown,no,telephone,may,8,28,4,286,342,failure,-2,93,-38,0,5961,yes
3511,20,admin.,married,basic.4y,yes,yes,unknown,telephone,may,17,389,6,966,413,success,2,92,-34,1,5364,yes
3512,28,unemployed,single,basic.9y,yes,no,yes,telephone,mar,8,925,7,183,721,failure,-2,92,-39,4,5739,yes
3513,21,admin.,married,basic.4y,no,yes,unknown,telephone,may,5,564,7,505,473,failure,1,93,-40,3,5051,yes
3514,34,unknown,single,basic.9y,yes,no,unknown,telephone,sep,18,971,9,845,443,failure,2,94,-35,1,5988,yes
3515,60,blue-collar,married,unknown,yes,yes,yes,telephone,mar,9,992,9,725,700,success,-1,92,-44,4,5367,yes
3516,38,unknown,single,unknown,no,no,yes,cellular,mar,28,243,9,981,561,failure,-2,94,-38,2,5813,yes
3517,82,unemployed,unknown,unknown,no,unknown,unknown,cellular,mar,11,685,3,551,890,success,-1,92,-40,1,5183,no
3518,50,admin.,married,basic.9y,no,no,no,cellular,may,8,290,3,379,294,nonexistent,-3,94,-33,3,5061,no
3519,18,unknown,unknown,basic.9y,yes,yes,yes,telephone,may,24,2,5,502,163,failure,2,92,-33,2,5671,yes
3520,76,unemployed,unknown,unknown,unknown,yes,yes,telephone,may,25,683,1,778,866,failure,2,93,-49,3,5277,yes
3521,30,unknown,single,unknown,no,yes,yes,telephone,sep,12,124,8,358,632,failure,2,94,-41,2,5048,yes
3522,67,admin.,single,basic.4y,unknown,no,yes,cellular,may,2,393,5,133,554,success,1,93,-47,1,5639,no
3523,90,unemployed,unknown,basic.4y,no,no,no,cellular,may,15,219,6,208,820,failure,2,92,-50,2,5162,yes
3524,25,admin.,single,basic.4y,unknown,no,unknown,cellular,may,10,762,2,415,880,nonexistent,-1,92,-33,3,5099,no
3525,69,blue-collar,married,unknown,no,unknown,unknown,telephone,may,5,521,7,580,615,nonexistent,-1,94,-50,4,5260,yes
3526,23,blue-collar,married,unknown,yes,yes,unknown,cellular,sep,10,650,6,658,29,failure,2,93,-41,1,5032,no
3527,96,unknown,married,basic.4y,no,unknown,unknown,telephone,mar,4,776,2,151,168,failure,-1,92,-35,2,5466,yes
3528,30,blue-collar,single,basic.4y,unknown,unknown,unknown,telephone,may,10,339,3,183,842,nonexistent,0,92,-50,0,5107,yes
3529,61,blue-collar,married,basic.9y,unknown,unknown,no,cellular,mar,29,613,4,501,489,failure,-2,92,-35,1,5697,yes
3530,26,unemployed,single,basic.4y,no,yes,unknown,cellular,mar,19,338,9,375,438,success,-2,92,-39,4,5146,yes
3531,88,blue-collar,married,basic.4y,unknown,unknown,yes,telephone,sep,2,243,7,601,923,success,-2,92,-47,3,5002,no
3532,61,admin.,single,unknown,no,unknown,yes,cellular,sep,15,317,7,674,709,success,2,93,-37,0,5441,yes
3533,62,unknown,married,basic.9y,unknown,unknown,no,cellular,sep,10,980,4,214,94,success,-3,92,-49,2,5626,yes
3534,94,unknown,unknown,basic.9y,unknown,yes,unknown,telephone,sep,9,392,8,4,619,nonexistent,2,92,-38,0,5191,yes
3535,91,unemployed,single,basic.4y,unknown,yes,unknown,telephone,may,23,322,4,865,950,nonexistent,0,93,-37,3,5324,yes
3536,77,admin.,unknown,basic.9y,no,unknown,no,cellular,mar,17,241,2,953,678,nonexistent,-2,92,-36,0,5538,yes
3537,91,unemployed,unknown,basic.9y,no,no,unknown,telephone,mar,14,296,9,312,933,nonexistent,1,92,-47,4,5636,yes
3538,19,admin.,single,basic.4y,unknown,yes,unknown,telephone,may,26,233,1,257,778,failure,-1,93,-40,4,5005,yes
3539,58,unemployed,married,unknown,yes,unknown,unknown,telephone,sep,15,89,5,844,791,success,-2,93,-31,0,5378,yes
3540,44,admin.,married,unknown,yes,no,unknown,telephone,mar,14,60,1,278,545,nonexistent,-2,94,-31,4,5389,no
3541,43,blue-collar,unknown,basic.9y,yes,unknown,unknown,telephone,mar,6,596,2,792,164,success,-2,93,-41,3,5239,yes
3542,18,unknown,single,unknown,no,no,unknown,cellular,mar,11,830,4,512,124,nonexistent,0,93,-33,1,5077,yes
3543,97,blue-collar,single,unknown,unknown,no,yes,cellular,may,15,862,4,864,943,nonexistent,2,92,-44,2,5156,no
3544,82,unknown,married,basic.9y,yes,unknown,yes,telephone,may,20,748,3,120,823,nonexistent,-3,94,-49,2,5462,yes
3545,98,unemployed,unknown,basic.9y,yes,no,yes,cellular,may,2,959,4,41,155,failure,-2,92,-39,1,5080,no
3546,24,unknown,unknown,basic.9y,unknown,yes,yes,cellular,may,4,135,6,78,180,nonexistent,0,93,-34,3,5019,no
3547,89,admin.,single,unknown,yes,unknown,unknown,telephone,sep,15,911,5,985,737,success,0,94,-34,1,5400,no
3548,89,unemployed,single,unknown,no,yes,unknown,cellular,mar,11,427,7,81,462,success,-1,92,-31,3,5615,yes
3549,21,admin.,married,basic.4y,no,no,unknown,telephone,may,25,447,9,499,433,nonexistent,-2,92,-47,3,5509,no
3550,86,admin.,married,basic.4y,unknown,unknown,no,telephone,mar,4,924,9,672,564,nonexistent,1,94,-46,0,5557,yes
3551,24,blue-collar,single,unknown,unknown,no,unknown,telephone,mar,16,632,1,688,600,failure,-2,93,-42,3,5820,no
3552,81,admin.,married,basic.4y,yes,yes,no,telephone,mar,9,623,4,829,120,success,-1,94,-34,3,5667,yes
3553,83,blue-collar,unknown,unknown,no,unknown,unknown,telephone,may,8,198,3,316,682,success,-1,92,-36,4,5993,yes
3554,98,admin.,married,basic.4y,yes,no,unknown,telephone,sep,28,68,7,849,133,failure,1,92,-47,3,5276,yes
3555,96,admin.,single,unknown,yes,no,yes,telephone,mar,15,396,5,255,642,success,-2,93,-42,1,5485,yes
3556,41,admin.,married,unknown,unknown,yes,no,cellular,sep,24,682,4,831,655,failure,-1,93,-40,0,5018,no
3557,66,blue-collar,single,basic.4y,no,yes,no,telephone,mar,28,346,7,756,743,nonexistent,-1,94,-41,3,5922,yes
3558,20,unknown,married,basic.9y,unknown,yes,unknown,cellular,sep,16,966,4,191,478,nonexistent,-2,93,-45,4,5883,yes
3559,62,unknown,married,basic.4y,unknown,unknown,yes,telephone,sep,8,808,6,487,527,success,2,93,-50,4,5614,yes
3560,92,unemployed,married,basic.9y,unknown,unknown,no,telephone,mar,5,466,2,651,980,failure,2,92,-35,4,5427,yes
3561,34,admin.,married,basic.9y,unknown,yes,unknown,telephone,sep,14,122,1,972,340,success,-3,93,-43,3,5320,yes
3562,44,admin.,married,basic.9y,no,unknown,yes,cellular,sep,17,798,4,987,536,failure,-1,92,-36,2,5188,no
3563,75,unknown,single,basic.4y,yes,no,yes,telephone,sep,2,409,8,980,677,failure,-2,93,-31,1,5536,yes
3564,18,admin.,single,basic.4y,no,no,no,telephone,sep,17,496,4,212,9,success,-2,94,-35,3,5551,yes
3565,52,admin.,married,unknown,no,no,yes,telephone,sep,3,714,2,90,717,nonexistent,2,94,-42,3,5375,yes
3566,39,unemployed,married,unknown,yes,yes,no,telephone,sep,27,19,1,409,603,failure,-2,94,-32,4,5729,yes
3567,29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,28,50,8,630,418,success,1,93,-32,0,5082,no
3568,32,admin.,unknown,unknown,yes,no,yes,cellular,may,20,852,2,113,411,failure,-2,92,-49,2,5446,no
3569,86,unemployed,single,basic.9y,no,unknown,yes,cellular,mar,6,645,8,196,365,failure,2,93,-49,3,5821,yes
3570,95,unknown,single,basic.9y,yes,no,unknown,telephone,may,6,791,1,536,749,nonexistent,-3,92,-38,3,5292,yes
3571,25,blue-collar,single,basic.4y,unknown,unknown,no,cellular,may,15,714,2,926,320,success,-3,94,-49,2,5131,no
