id,age,job,marital,education,credit_default,housing,loan
3714,96,admin,single,basic_9y,unknown,unknown,unknown
3715,85,unemployed,single,,unknown,unknown,yes
3716,78,admin,unknown,basic_9y,yes,yes,unknown
3717,29,admin,unknown,basic_4y,yes,yes,no
3718,91,blue-collar,unknown,basic_4y,no,unknown,no
3719,79,unemployed,married,,no,yes,yes
3720,34,blue-collar,single,basic_9y,yes,no,no
3721,94,admin,single,basic_4y,no,no,unknown
3722,84,unknown,single,,no,yes,no
3723,26,blue-collar,married,basic_9y,yes,yes,unknown
3724,47,blue-collar,unknown,basic_9y,no,unknown,yes
3725,58,unknown,single,basic_4y,unknown,no,unknown
3726,33,unemployed,single,basic_9y,yes,yes,no
3727,30,blue-collar,married,basic_4y,no,unknown,no
3728,86,blue-collar,unknown,,yes,unknown,no
3729,92,blue-collar,unknown,,unknown,unknown,unknown
3730,65,blue-collar,single,basic_9y,no,yes,unknown
3731,70,unemployed,single,,no,yes,no
3732,31,admin,single,basic_9y,yes,yes,unknown
3733,44,admin,married,basic_9y,unknown,unknown,yes
3734,27,unemployed,married,basic_4y,no,yes,unknown
3735,39,admin,unknown,,no,no,no
3736,50,unknown,unknown,,no,yes,unknown
3737,33,blue-collar,single,basic_4y,unknown,yes,yes
3738,33,unknown,single,basic_4y,no,unknown,unknown
3739,87,unemployed,single,basic_4y,unknown,yes,yes
3740,77,blue-collar,unknown,basic_4y,unknown,yes,yes
3741,96,blue-collar,single,,unknown,yes,yes
3742,96,admin,single,,unknown,unknown,no
3743,65,unknown,single,,no,no,no
3744,74,unknown,single,basic_9y,unknown,no,yes
3745,55,admin,single,basic_4y,no,unknown,yes
3746,63,unknown,single,basic_9y,yes,unknown,yes
3747,30,unknown,married,,no,no,yes
3748,69,admin,married,,yes,unknown,unknown
3749,85,blue-collar,married,basic_9y,yes,no,no
3750,39,admin,single,basic_9y,no,yes,no
3751,37,unknown,single,basic_9y,no,unknown,yes
3752,92,unknown,unknown,basic_4y,yes,yes,yes
3753,99,admin,single,basic_4y,unknown,no,yes
3754,86,unemployed,unknown,basic_9y,yes,yes,yes
3755,32,unemployed,married,basic_9y,no,yes,unknown
3756,46,blue-collar,married,basic_4y,no,unknown,unknown
3757,97,blue-collar,unknown,basic_4y,no,yes,no
3758,91,admin,unknown,,yes,unknown,yes
3759,69,unknown,single,basic_4y,unknown,unknown,no
3760,41,unemployed,unknown,basic_9y,unknown,no,yes
3761,36,unemployed,unknown,basic_4y,no,no,unknown
3762,20,unknown,unknown,basic_4y,yes,no,yes
3763,68,admin,married,basic_9y,no,unknown,unknown
3764,73,unknown,single,basic_4y,unknown,no,no
3765,33,unknown,single,,no,no,yes
3766,43,admin,single,,yes,unknown,unknown
3767,50,blue-collar,unknown,basic_4y,unknown,unknown,unknown
3768,90,admin,single,basic_9y,no,no,unknown
3769,66,unemployed,single,,no,unknown,no
3770,58,blue-collar,married,basic_4y,no,no,yes
3771,94,blue-collar,married,,unknown,yes,yes
3772,73,admin,single,basic_9y,yes,unknown,yes
3773,94,unknown,single,basic_9y,yes,yes,yes
3774,60,unknown,unknown,,unknown,yes,unknown
3775,27,admin,married,basic_4y,unknown,unknown,yes
3776,59,blue-collar,unknown,basic_9y,no,yes,unknown
3777,68,unemployed,unknown,,unknown,no,yes
3778,59,admin,single,basic_9y,no,no,unknown
3779,64,admin,married,basic_9y,no,yes,no
3780,66,unemployed,single,,yes,no,unknown
3781,28,blue-collar,single,basic_4y,no,no,unknown
3782,82,unemployed,unknown,,no,unknown,unknown
3783,99,unknown,unknown,,yes,yes,no
3784,84,admin,single,basic_9y,yes,no,unknown
3785,59,unknown,unknown,,unknown,unknown,yes
3786,59,unknown,unknown,basic_4y,unknown,unknown,no
3787,20,unknown,married,basic_4y,yes,unknown,no
3788,29,blue-collar,single,basic_4y,no,unknown,yes
3789,99,blue-collar,unknown,basic_9y,unknown,unknown,no
3790,39,unemployed,married,basic_4y,unknown,no,no
3791,60,blue-collar,single,,no,no,no
3792,45,blue-collar,unknown,basic_4y,unknown,yes,unknown
3793,96,unknown,unknown,basic_4y,no,unknown,unknown
3794,61,admin,unknown,,yes,no,yes
3795,18,admin,unknown,,yes,no,no
3796,20,blue-collar,married,basic_9y,yes,no,yes
3797,46,unemployed,single,,yes,no,yes
3798,84,blue-collar,unknown,basic_4y,unknown,unknown,yes
3799,21,blue-collar,single,basic_4y,no,unknown,yes
3800,44,admin,single,basic_4y,yes,unknown,unknown
3801,75,blue-collar,unknown,basic_9y,yes,no,unknown
3802,53,unemployed,single,,no,yes,no
3803,94,unemployed,unknown,basic_4y,no,yes,no
3804,96,unknown,married,basic_9y,no,yes,no
3805,78,blue-collar,single,,no,no,yes
3806,78,blue-collar,unknown,basic_4y,no,no,yes
3807,96,blue-collar,unknown,basic_4y,no,yes,yes
3808,48,unknown,married,basic_9y,yes,unknown,no
3809,97,unemployed,married,,unknown,yes,unknown
3810,31,unknown,single,,yes,yes,unknown
3811,52,blue-collar,unknown,,unknown,no,yes
3812,44,blue-collar,unknown,basic_9y,unknown,no,unknown
3813,34,blue-collar,unknown,basic_9y,no,unknown,yes
3814,61,unknown,single,,unknown,no,unknown
3815,42,blue-collar,unknown,basic_9y,no,no,yes
3816,30,unknown,single,basic_4y,yes,unknown,yes
3817,65,unknown,married,basic_4y,unknown,yes,unknown
3818,23,unknown,unknown,basic_9y,no,no,yes
3819,35,blue-collar,married,basic_4y,yes,unknown,yes
3820,55,blue-collar,unknown,basic_4y,no,unknown,no
3821,41,blue-collar,married,,unknown,yes,yes
3822,46,blue-collar,married,basic_4y,yes,no,yes
3823,74,admin,unknown,basic_4y,unknown,yes,yes
3824,93,unknown,single,basic_9y,yes,yes,no
3825,76,admin,single,basic_4y,unknown,no,yes
3826,42,admin,single,basic_9y,yes,unknown,yes
3827,36,admin,single,,yes,yes,yes
3828,91,unknown,unknown,basic_4y,no,unknown,no
3829,37,blue-collar,married,basic_4y,yes,no,no
3830,24,blue-collar,married,,unknown,unknown,unknown
3831,31,admin,single,,no,unknown,unknown
3832,45,unknown,unknown,,unknown,no,no
3833,66,unemployed,married,basic_4y,no,unknown,unknown
3834,24,blue-collar,unknown,basic_9y,unknown,no,yes
3835,45,unemployed,single,basic_4y,unknown,no,unknown
3836,83,blue-collar,unknown,,unknown,yes,unknown
3837,91,unknown,unknown,,yes,unknown,unknown
3838,96,blue-collar,single,,yes,yes,no
3839,71,admin,single,basic_9y,yes,unknown,yes
3840,24,unemployed,unknown,basic_9y,unknown,unknown,yes
3841,65,unemployed,single,basic_9y,no,unknown,yes
3842,67,admin,married,,no,unknown,yes
3843,39,unknown,single,basic_9y,no,yes,no
3844,19,blue-collar,single,basic_9y,unknown,yes,unknown
3845,47,admin,single,,yes,yes,unknown
3846,59,admin,unknown,basic_4y,yes,no,no
3847,45,admin,married,basic_4y,unknown,yes,yes
3848,62,admin,unknown,basic_4y,no,no,no
3849,63,blue-collar,married,basic_9y,unknown,no,yes
3850,25,admin,single,,unknown,yes,no
3851,90,blue-collar,unknown,basic_9y,no,no,yes
3852,99,blue-collar,single,basic_9y,no,yes,yes
3853,35,unemployed,unknown,,unknown,yes,unknown
3854,82,unknown,unknown,,unknown,yes,unknown
3855,74,unknown,unknown,,yes,unknown,unknown
3856,87,admin,single,basic_4y,yes,no,no
3857,90,unemployed,married,basic_9y,yes,yes,unknown
3858,70,unknown,single,basic_4y,no,unknown,no
3859,94,blue-collar,married,basic_9y,no,no,unknown
3860,93,admin,married,,no,unknown,unknown
3861,72,blue-collar,married,basic_9y,yes,yes,yes
3862,54,unknown,single,basic_9y,no,no,unknown
3863,74,blue-collar,married,basic_9y,no,unknown,unknown
3864,81,unemployed,single,,unknown,unknown,no
3865,65,unemployed,married,basic_9y,unknown,no,yes
3866,94,blue-collar,unknown,basic_4y,unknown,yes,yes
3867,86,admin,single,basic_4y,yes,no,yes
3868,71,admin,unknown,basic_4y,yes,no,no
3869,75,admin,single,basic_4y,no,unknown,no
3870,84,unemployed,married,basic_9y,yes,unknown,no
3871,98,unemployed,unknown,basic_9y,no,no,unknown
3872,61,blue-collar,married,,no,unknown,no
3873,23,unemployed,married,basic_4y,yes,unknown,unknown
3874,90,admin,unknown,,no,unknown,unknown
3875,52,admin,married,,no,unknown,no
3876,82,unknown,single,basic_4y,unknown,yes,no
3877,19,admin,single,basic_9y,yes,no,no
3878,95,blue-collar,single,basic_4y,yes,yes,unknown
3879,47,admin,unknown,basic_9y,no,unknown,unknown
3880,61,unknown,married,basic_9y,yes,unknown,no
3881,86,unknown,unknown,basic_9y,unknown,unknown,unknown
3882,40,admin,single,,yes,yes,unknown
3883,38,blue-collar,married,,yes,unknown,unknown
3884,37,unknown,married,,unknown,unknown,yes
3885,77,blue-collar,married,basic_9y,yes,no,yes
3886,20,blue-collar,unknown,,yes,yes,unknown
3887,24,blue-collar,single,basic_9y,no,yes,no
3888,99,blue-collar,single,basic_9y,yes,yes,yes
3889,28,unemployed,married,,yes,unknown,no
3890,35,unemployed,married,basic_9y,unknown,no,no
3891,18,blue-collar,married,basic_4y,yes,no,yes
3892,26,admin,married,basic_4y,no,unknown,unknown
3893,63,unknown,unknown,basic_9y,yes,unknown,no
3894,89,unknown,single,,yes,yes,unknown
3895,72,blue-collar,married,basic_9y,unknown,unknown,unknown
3896,39,blue-collar,single,basic_4y,no,unknown,unknown
3897,81,blue-collar,single,basic_9y,yes,yes,unknown
3898,54,unemployed,unknown,basic_9y,yes,yes,yes
3899,82,unemployed,unknown,,yes,yes,no
3900,59,unknown,married,basic_9y,unknown,yes,no
3901,28,admin,married,basic_4y,yes,unknown,unknown
3902,28,admin,unknown,basic_4y,yes,unknown,no
3903,83,unemployed,married,,yes,yes,no
3904,80,unemployed,single,basic_9y,no,unknown,no
3905,32,admin,unknown,basic_4y,yes,yes,unknown
3906,86,unknown,married,basic_9y,no,yes,no
3907,72,blue-collar,single,basic_4y,yes,unknown,unknown
3908,29,unemployed,married,,yes,no,yes
3909,84,admin,married,,unknown,unknown,unknown
3910,63,unemployed,unknown,basic_4y,no,yes,unknown
3911,29,admin,unknown,basic_9y,yes,no,unknown
3912,86,blue-collar,married,basic_4y,yes,no,yes
3913,93,admin,married,basic_9y,no,unknown,no
3914,25,blue-collar,married,basic_4y,no,no,no
3915,71,admin,single,,yes,no,no
3916,50,unknown,married,basic_9y,unknown,unknown,yes
3917,31,admin,single,,unknown,unknown,yes
3918,71,blue-collar,married,,yes,yes,unknown
3919,53,admin,unknown,basic_4y,yes,yes,no
3920,86,admin,single,,no,unknown,unknown
3921,66,unknown,unknown,basic_9y,yes,no,yes
3922,96,unemployed,married,basic_9y,unknown,unknown,unknown
3923,99,unknown,unknown,basic_4y,yes,yes,unknown
3924,38,unknown,married,basic_4y,yes,yes,no
3925,52,unknown,unknown,,no,unknown,yes
3926,91,blue-collar,single,,unknown,yes,unknown
3927,44,admin,single,basic_9y,no,no,unknown
3928,61,admin,single,basic_4y,no,yes,unknown
3929,46,unknown,single,basic_4y,unknown,no,unknown
3930,58,blue-collar,married,,unknown,no,no
3931,48,admin,married,basic_9y,yes,no,yes
3932,63,unknown,single,basic_9y,unknown,unknown,yes
3933,33,admin,married,,yes,yes,yes
3934,26,blue-collar,single,basic_9y,no,unknown,unknown
3935,45,blue-collar,married,,unknown,no,yes
3936,39,unknown,married,,no,yes,no
3937,23,unknown,married,,no,yes,yes
3938,85,blue-collar,single,,yes,no,no
3939,32,unknown,married,,yes,unknown,no
3940,87,blue-collar,single,,no,unknown,yes
3941,90,blue-collar,married,,yes,yes,unknown
3942,75,blue-collar,single,,unknown,no,unknown
3943,45,unemployed,unknown,basic_9y,no,no,no
3944,86,blue-collar,single,basic_9y,no,yes,unknown
3945,43,unemployed,unknown,basic_4y,unknown,no,unknown
3946,42,admin,single,,yes,unknown,unknown
3947,97,admin,single,,yes,unknown,unknown
3948,32,admin,single,basic_9y,unknown,yes,unknown
3949,77,unknown,single,basic_4y,no,yes,yes
3950,88,blue-collar,single,basic_4y,no,yes,yes
3951,68,admin,single,,no,no,unknown
3952,58,blue-collar,unknown,basic_9y,yes,no,no
3953,50,unknown,single,basic_4y,yes,unknown,unknown
3954,98,unknown,married,basic_4y,unknown,no,yes
3955,61,admin,single,basic_9y,yes,unknown,yes
3956,91,unemployed,married,,yes,unknown,yes
3957,90,blue-collar,unknown,,no,unknown,unknown
3958,84,unemployed,married,,yes,yes,no
3959,43,unknown,married,basic_4y,no,yes,yes
3960,98,unemployed,married,basic_9y,no,no,yes
3961,19,admin,married,basic_9y,no,unknown,yes
3962,86,blue-collar,unknown,,unknown,unknown,yes
3963,62,admin,unknown,,yes,yes,yes
3964,64,unknown,unknown,basic_4y,yes,yes,yes
3965,18,unknown,married,basic_9y,unknown,unknown,yes
3966,40,blue-collar,unknown,,unknown,unknown,unknown
3967,91,admin,unknown,basic_9y,unknown,yes,unknown
3968,77,unemployed,single,basic_4y,yes,unknown,no
3969,36,unknown,unknown,basic_4y,unknown,yes,unknown
3970,88,admin,married,basic_9y,no,yes,no
3971,92,admin,single,,yes,yes,no
3972,28,unknown,unknown,basic_9y,yes,yes,yes
3973,64,unknown,married,basic_9y,unknown,no,unknown
3974,35,admin,unknown,basic_4y,no,yes,no
3975,86,unknown,single,,yes,unknown,unknown
3976,85,unemployed,single,,unknown,yes,yes
3977,38,unknown,single,basic_9y,unknown,yes,unknown
3978,94,unemployed,single,basic_4y,unknown,unknown,no
3979,60,unknown,single,,yes,unknown,unknown
3980,86,unknown,single,basic_9y,unknown,unknown,yes
3981,39,blue-collar,unknown,basic_4y,no,no,yes
3982,41,blue-collar,married,,no,unknown,no
3983,95,unemployed,unknown,basic_9y,no,no,unknown
3984,54,blue-collar,single,basic_9y,unknown,no,no
3985,46,blue-collar,single,basic_4y,yes,unknown,no
3986,83,unemployed,unknown,,no,unknown,unknown
3987,58,blue-collar,married,basic_4y,yes,yes,no
3988,22,unemployed,married,basic_9y,yes,unknown,unknown
3989,25,blue-collar,unknown,,yes,yes,no
3990,32,unknown,married,basic_9y,unknown,no,unknown
3991,26,unemployed,married,basic_9y,unknown,yes,no
3992,55,blue-collar,single,basic_9y,yes,unknown,unknown
3993,62,unemployed,married,,unknown,yes,no
3994,93,unknown,married,basic_9y,no,yes,unknown
3995,67,unknown,single,,no,yes,no
3996,78,unknown,married,basic_4y,unknown,yes,unknown
3997,28,admin,unknown,basic_4y,yes,no,unknown
3998,50,unknown,single,basic_4y,unknown,unknown,yes
3999,84,unemployed,unknown,,yes,unknown,yes
4000,57,unknown,married,basic_4y,yes,no,no
4001,73,unemployed,single,basic_9y,no,no,unknown
4002,65,unknown,married,basic_9y,no,yes,unknown
4003,98,unemployed,single,,unknown,unknown,unknown
4004,83,unknown,single,basic_4y,yes,no,yes
4005,54,unknown,married,basic_9y,unknown,yes,yes
4006,84,blue-collar,single,basic_4y,yes,unknown,no
4007,29,unknown,married,,unknown,unknown,unknown
4008,86,blue-collar,married,,yes,no,yes
4009,67,blue-collar,single,,no,yes,yes
4010,57,unemployed,unknown,basic_9y,no,yes,yes
4011,79,admin,married,basic_9y,yes,yes,no
4012,91,admin,unknown,,yes,no,no
4013,93,admin,single,basic_9y,yes,yes,no
4014,43,admin,single,,unknown,no,no
4015,38,admin,married,basic_4y,no,unknown,yes
4016,23,admin,unknown,basic_4y,yes,no,yes
4017,56,unemployed,unknown,basic_4y,unknown,no,unknown
4018,80,blue-collar,married,basic_9y,yes,yes,yes
4019,73,unknown,married,basic_4y,no,unknown,unknown
4020,52,admin,unknown,basic_9y,no,no,no
4021,46,admin,married,basic_9y,unknown,no,no
4022,87,blue-collar,single,,unknown,no,yes
4023,32,unemployed,married,,yes,yes,yes
4024,79,unemployed,married,basic_9y,yes,no,unknown
4025,56,blue-collar,unknown,basic_4y,yes,no,no
4026,44,blue-collar,married,basic_4y,no,unknown,yes
4027,64,unknown,unknown,basic_4y,no,yes,unknown
4028,42,unemployed,single,basic_4y,unknown,unknown,unknown
4029,40,unemployed,unknown,basic_4y,unknown,unknown,yes
4030,65,unknown,unknown,basic_4y,unknown,yes,no
4031,50,admin,married,basic_4y,no,yes,no
4032,66,blue-collar,unknown,basic_4y,yes,unknown,unknown
4033,39,blue-collar,single,basic_4y,unknown,unknown,no
4034,33,unknown,single,,yes,no,unknown
4035,62,unemployed,single,basic_4y,no,yes,unknown
4036,90,unknown,unknown,,yes,yes,yes
4037,64,unknown,single,basic_4y,no,unknown,no
4038,96,unemployed,married,basic_9y,unknown,yes,unknown
4039,22,unknown,unknown,basic_9y,unknown,yes,no
4040,82,admin,unknown,basic_4y,yes,yes,unknown
4041,78,unknown,married,,yes,unknown,no
4042,67,unemployed,unknown,,unknown,yes,unknown
4043,95,blue-collar,single,basic_4y,unknown,unknown,unknown
4044,31,unemployed,married,basic_4y,no,yes,yes
4045,32,unknown,single,basic_9y,unknown,no,yes
4046,62,blue-collar,married,basic_9y,unknown,unknown,unknown
4047,30,admin,married,,unknown,yes,yes
4048,30,unknown,unknown,basic_9y,no,unknown,no
4049,61,unknown,single,basic_4y,yes,no,yes
4050,22,admin,single,,unknown,no,no
4051,90,blue-collar,married,basic_9y,no,unknown,no
4052,65,admin,single,basic_9y,yes,unknown,yes
4053,26,admin,unknown,basic_9y,no,no,unknown
4054,40,admin,married,basic_4y,no,yes,no
4055,71,admin,unknown,,unknown,yes,no
4056,21,unknown,single,basic_4y,no,unknown,yes
4057,52,unknown,married,basic_9y,yes,unknown,unknown
4058,55,unemployed,unknown,basic_9y,yes,no,yes
4059,91,unemployed,married,basic_9y,unknown,no,unknown
4060,92,unemployed,married,basic_4y,unknown,unknown,no
4061,20,unemployed,unknown,basic_9y,no,unknown,unknown
4062,49,blue-collar,married,,unknown,unknown,yes
4063,43,unemployed,single,basic_9y,yes,unknown,no
4064,68,unemployed,single,basic_9y,no,unknown,unknown
4065,71,blue-collar,unknown,basic_9y,unknown,unknown,yes
4066,64,admin,single,,yes,yes,unknown
4067,50,unknown,unknown,,no,yes,unknown
4068,59,unemployed,single,basic_4y,unknown,no,yes
4069,80,unemployed,married,,yes,no,no
4070,22,admin,single,basic_4y,yes,unknown,unknown
4071,42,admin,married,basic_4y,no,unknown,no
4072,70,admin,married,basic_4y,unknown,yes,yes
4073,71,unknown,single,basic_9y,no,no,no
4074,38,blue-collar,married,,unknown,unknown,unknown
4075,23,admin,single,basic_9y,unknown,unknown,no
4076,94,blue-collar,unknown,basic_9y,unknown,no,unknown
4077,48,unemployed,married,basic_9y,unknown,yes,unknown
4078,26,admin,unknown,basic_9y,unknown,no,yes
4079,32,unemployed,single,basic_9y,unknown,no,no
4080,47,unemployed,unknown,basic_4y,unknown,unknown,unknown
4081,88,admin,married,basic_4y,unknown,no,yes
4082,34,unemployed,single,,unknown,yes,no
4083,85,unknown,married,basic_4y,unknown,no,no
4084,90,unemployed,married,basic_9y,yes,unknown,no
4085,34,blue-collar,married,,no,unknown,yes
4086,69,unemployed,married,basic_9y,unknown,yes,no
4087,57,unknown,unknown,basic_9y,no,no,no
4088,75,unknown,unknown,basic_4y,yes,yes,yes
4089,35,unknown,married,,no,unknown,unknown
4090,33,unemployed,married,basic_9y,no,yes,unknown
4091,34,admin,married,basic_4y,unknown,unknown,yes
4092,23,blue-collar,unknown,basic_9y,no,yes,yes
4093,97,admin,unknown,,unknown,yes,yes
4094,70,blue-collar,married,basic_9y,unknown,no,no
4095,24,admin,unknown,basic_9y,no,yes,no
4096,71,blue-collar,unknown,basic_9y,no,no,yes
4097,50,admin,single,,unknown,yes,yes
4098,92,admin,single,,no,no,unknown
4099,83,admin,unknown,,no,no,unknown
4100,98,unemployed,married,basic_4y,unknown,yes,no
4101,99,unknown,married,basic_4y,no,no,no
4102,50,admin,married,basic_4y,unknown,unknown,no
4103,19,unemployed,unknown,basic_4y,yes,yes,unknown
4104,19,admin,married,,no,no,no
4105,57,blue-collar,unknown,basic_4y,no,unknown,yes
4106,99,blue-collar,single,,unknown,unknown,no
4107,37,unknown,single,,yes,unknown,no
4108,92,unemployed,single,basic_4y,yes,no,no
4109,40,blue-collar,unknown,,unknown,yes,yes
4110,81,unknown,married,,unknown,yes,no
4111,37,unemployed,single,basic_4y,yes,no,yes
4112,99,unemployed,single,basic_9y,unknown,no,yes
4113,42,admin,unknown,basic_9y,yes,yes,unknown
4114,38,admin,unknown,basic_4y,yes,unknown,yes
4115,29,blue-collar,single,basic_4y,unknown,yes,yes
4116,56,unemployed,married,basic_9y,unknown,yes,yes
4117,85,blue-collar,unknown,basic_9y,unknown,unknown,unknown
